NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS		24	0.30510715	1.7869016	0.01863354	0.059501775	0.759	5597	tags=58%, list=28%, signal=81%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		28	0.28604892	1.7750868	0.017857144	0.061133202	0.781	8612	tags=71%, list=43%, signal=125%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		32	0.26058903	1.7617016	0.018255578	0.06286004	0.805	5446	tags=53%, list=27%, signal=73%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		38	0.23580816	1.7348917	0.03522505	0.06937163	0.838	6903	tags=58%, list=34%, signal=88%	
KEGG_VIBRIO_CHOLERAE_INFECTION	KEGG_VIBRIO_CHOLERAE_INFECTION		49	0.2098014	1.7342678	0.01443299	0.067443125	0.838	3175	tags=37%, list=16%, signal=44%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS		21	0.3204091	1.7260854	0.018947368	0.06843581	0.855	3136	tags=48%, list=16%, signal=56%	
KEGG_ABC_TRANSPORTERS	KEGG_ABC_TRANSPORTERS		27	0.27167323	1.6929294	0.039138943	0.07894742	0.903	3478	tags=44%, list=17%, signal=54%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		15	0.35619307	1.6818389	0.034068137	0.080912024	0.91	6243	tags=67%, list=31%, signal=97%	
KEGG_TYPE_I_DIABETES_MELLITUS	KEGG_TYPE_I_DIABETES_MELLITUS		15	0.3601574	1.6778406	0.025104603	0.08060161	0.915	805	tags=40%, list=4%, signal=42%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		58	0.18612704	1.6722715	0.037328094	0.08061237	0.918	8049	tags=59%, list=40%, signal=98%	
KEGG_STEROID_HORMONE_BIOSYNTHESIS	KEGG_STEROID_HORMONE_BIOSYNTHESIS		23	0.284098	1.647846	0.036956523	0.08824672	0.94	6528	tags=61%, list=32%, signal=90%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		29	0.2471485	1.592174	0.05263158	0.112626836	0.976	8205	tags=66%, list=41%, signal=111%	
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS		21	0.29197714	1.5821104	0.05102041	0.11498349	0.982	8491	tags=71%, list=42%, signal=124%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		25	0.25801584	1.5646223	0.047131147	0.12201359	0.982	4466	tags=48%, list=22%, signal=62%	
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION		15	0.33090296	1.5573564	0.06584362	0.1231352	0.984	2732	tags=47%, list=14%, signal=54%	
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION		60	0.17041032	1.5571772	0.045908183	0.12042931	0.984	3283	tags=33%, list=16%, signal=40%	
