geneSet	description	link	size	overlap	expect	enrichmentRatio	pValue	FDR	overlapId	userId
hsa05165	Human papillomavirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05165+10207+1026+10379+1288+1739+1741+182+1869+1956+2535+284217+3105+3106+3107+3133+3134+3135+3280+3371+3456+355+3655+3659+3673+3688+3691+3693+3694+3696+3909+3912+3913+3914+3918+3955+4242+4599+4600+4853+4854+50617+50855+51384+5159+5293+5295+54626+5522+5523+5526+5567+5610+5649+5743+578+5894+6772+6773+6932+6934+7058+7098+7157+7448+7475+7476+7482+7976+8312+8321+8322+83439+836+841+84441+84552+84612+8503+8638+894+8992+90423+90993+92359+9519+9550+9636	289	87	58.83506126295947	1.4787101114955787	3.737307194064404e-5	0.009498963361266636	10207;1026;10379;1288;1739;1741;182;1869;1956;2535;284217;3105;3106;3107;3133;3134;3135;3280;3371;3456;355;3655;3659;3673;3688;3691;3693;3694;3696;3909;3912;3913;3914;3918;3955;4242;4599;4600;4853;4854;50617;50855;51384;5159;5293;5295;54626;5522;5523;5526;5567;5610;5649;5743;578;5894;6772;6773;6932;6934;7058;7098;7157;7448;7475;7476;7482;7976;8312;8321;8322;83439;836;841;84441;84552;84612;8503;8638;894;8992;90423;90993;92359;9519;9550;9636	ATP6V0A4;ATP6V0E1;ATP6V1E2;ATP6V1G1;AXIN1;BAK1;CASP3;CASP8;CCND2;CDKN1A;COL4A6;CRB3;CREB3L1;DLG1;DLG3;E2F1;EGFR;EIF2AK2;FAS;FZD1;FZD2;FZD3;FZD4;HES1;HES2;HLA-A;HLA-B;HLA-C;HLA-E;HLA-F;HLA-G;IFNB1;IRF1;IRF9;ISG15;ITGA2;ITGA6;ITGB1;ITGB4;ITGB5;ITGB6;ITGB8;JAG1;LAMA1;LAMA3;LAMB1;LAMB2;LAMB3;LAMC2;LFNG;MAML2;MFNG;MX1;MX2;NOTCH2;NOTCH3;OASL;PARD6A;PARD6B;PARD6G;PATJ;PDGFRB;PIK3CD;PIK3R1;PIK3R3;PPP2R2C;PPP2R3A;PPP2R5B;PRKACB;PTGS2;RAF1;RELN;STAT1;STAT2;TBPL1;TCF7;TCF7L1;TCF7L2;THBS2;TLR3;TNC;TP53;VTN;WNT16;WNT2B;WNT6;WNT7A
hsa04360	Axon guidance	http://www.kegg.jp/kegg-bin/show_pathway?hsa04360+10371+10398+10501+10509+10512+1943+1946+1947+1948+1949+2041+2048+2049+2050+2051+223117+22885+29984+3688+3897+3985+50855+5293+5295+5362+5364+54910+5532+56896+56924+56963+5881+5894+5921+5998+6092+6237+6405+64218+6586+6608+7852+7869+7976+815+817+818+84552+84612+8482+8503+90249+9037+91653+9353+9901	170	56	34.608859566446746	1.618082788671024	6.657248205636035e-5	0.009498963361266636	10371;10398;10501;10509;10512;1943;1946;1947;1948;1949;2041;2048;2049;2050;2051;223117;22885;29984;3688;3897;3985;50855;5293;5295;5362;5364;54910;5532;56896;56924;56963;5881;5894;5921;5998;6092;6237;6405;64218;6586;6608;7852;7869;7976;815;817;818;84552;84612;8482;8503;90249;9037;91653;9353;9901	ABLIM3;BOC;CAMK2A;CAMK2D;CAMK2G;CXCR4;DPYSL5;EFNA2;EFNA5;EFNB1;EFNB2;EFNB3;EPHA1;EPHB2;EPHB3;EPHB4;EPHB6;FZD3;ITGB1;L1CAM;LIMK2;MYL9;PAK6;PARD6A;PARD6B;PARD6G;PIK3CD;PIK3R1;PIK3R3;PLXNA2;PLXNB1;PPP3CB;RAC3;RAF1;RASA1;RGMA;RGS3;RHOD;ROBO2;RRAS;SEMA3A;SEMA3B;SEMA3C;SEMA3D;SEMA3F;SEMA4A;SEMA4B;SEMA4C;SEMA5A;SEMA6B;SEMA7A;SLIT2;SLIT3;SMO;SRGAP3;UNC5A
hsa04514	Cell adhesion molecules	http://www.kegg.jp/kegg-bin/show_pathway?hsa04514+1001+1272+1364+1366+139065+214+23308+26047+2734+3105+3106+3107+3112+3133+3134+3135+3383+3655+3688+3689+3696+3897+5010+57502+5792+5797+5802+5817+5818+6382+6385+80380+84189+8506+9019+9369+9379+947+9672+999	111	40	22.59754948162111	1.7701034367701034	8.23609539994217e-5	0.009498963361266636	1001;1272;1364;1366;139065;214;23308;26047;2734;3105;3106;3107;3112;3133;3134;3135;3383;3655;3688;3689;3696;3897;5010;57502;5792;5797;5802;5817;5818;6382;6385;80380;84189;8506;9019;9369;9379;947;9672;999	ALCAM;CD34;CDH1;CDH3;CLDN11;CLDN4;CLDN7;CNTN1;CNTNAP1;CNTNAP2;GLG1;HLA-A;HLA-B;HLA-C;HLA-DOB;HLA-E;HLA-F;HLA-G;ICAM1;ICOSLG;ITGA6;ITGB1;ITGB2;ITGB8;L1CAM;MPZL1;NECTIN1;NLGN4X;NRXN2;NRXN3;PDCD1LG2;PTPRF;PTPRM;PTPRS;PVR;SDC1;SDC3;SDC4;SLITRK4;SLITRK6
hsa05150	Staphylococcus aureus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05150+1675+2357+2359+25984+3112+3383+3689+3860+3861+3866+3868+3880+3885+5724+629+715+716+717+721+727	46	20	9.364750235626767	2.1356682769726247	3.081282426285344e-4	0.02335681811903222	1675;2357;2359;25984;3112;3383;3689;3860;3861;3866;3868;3880;3885;5724;629;715;716;717;721;727	C1R;C1S;C2;C4B;C5;CFB;CFD;FPR1;FPR3;HLA-DOB;ICAM1;ITGB2;KRT13;KRT14;KRT15;KRT16;KRT19;KRT23;KRT34;PTAFR
hsa05200	Pathways in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05200+10125+1026+1050+10587+107+112399+114112+119391+1288+1728+182+1869+1902+1906+1910+1956+2099+2263+2264+2353+2535+25780+27113+2737+2786+284217+28514+2948+2950+3280+329+3480+3481+355+3566+3569+3572+3574+3601+3655+3673+3688+3714+3728+3909+3912+3913+3914+3918+4041+4254+4257+4312+4313+4318+4791+4853+4854+51384+51561+5159+5228+5293+5295+5330+5338+5371+5567+5599+5602+57121+5733+5743+57449+578+5881+5894+598+613+6256+650+6502+6513+652+6608+6772+6773+6777+6778+6932+6934+7039+7040+7157+7186+7296+7423+7424+7475+7476+7482+7849+7852+7976+815+817+818+8312+8321+8322+83439+83593+836+841+8503+861+8643+894+9170+999	446	120	90.79736098020736	1.3216243148978575	3.375262733964193e-4	0.02335681811903222	10125;1026;1050;10587;107;112399;114112;119391;1288;1728;182;1869;1902;1906;1910;1956;2099;2263;2264;2353;2535;25780;27113;2737;2786;284217;28514;2948;2950;3280;329;3480;3481;355;3566;3569;3572;3574;3601;3655;3673;3688;3714;3728;3909;3912;3913;3914;3918;4041;4254;4257;4312;4313;4318;4791;4853;4854;51384;51561;5159;5228;5293;5295;5330;5338;5371;5567;5599;5602;57121;5733;5743;57449;578;5881;5894;598;613;6256;650;6502;6513;652;6608;6772;6773;6777;6778;6932;6934;7039;7040;7157;7186;7296;7423;7424;7475;7476;7482;7849;7852;7976;815;817;818;8312;8321;8322;83439;83593;836;841;8503;861;8643;894;9170;999	ADCY1;AXIN1;BAK1;BBC3;BCL2L1;BCR;BIRC2;BMP2;BMP4;CAMK2A;CAMK2D;CAMK2G;CASP3;CASP8;CCND2;CDH1;CDKN1A;CEBPA;COL4A6;CXCR4;DLL1;E2F1;EDN1;EDNRB;EGFR;EGLN3;ESR1;FAS;FGFR2;FGFR4;FOS;FZD1;FZD2;FZD3;FZD4;GLI3;GNG4;GSTM4;GSTO2;GSTP1;HES1;IGF1R;IGF2;IL15RA;IL23A;IL4R;IL6;IL6ST;IL7;ITGA2;ITGA6;ITGB1;JAG1;JAG2;JUP;KITLG;LAMA1;LAMA3;LAMB1;LAMB2;LAMB3;LAMC2;LPAR1;LPAR2;LPAR5;LRP5;MAPK10;MAPK8;MGST1;MMP1;MMP2;MMP9;NFKB2;NOTCH2;NOTCH3;NQO1;PAX8;PDGFRB;PGF;PIK3CD;PIK3R1;PIK3R3;PLCB2;PLD2;PLEKHG5;PML;PRKACB;PTCH2;PTGER3;PTGS2;RAC3;RAF1;RASGRP1;RASGRP3;RASSF5;RUNX1;RXRA;SKP2;SLC2A1;SMO;STAT1;STAT2;STAT5B;STAT6;TCF7;TCF7L1;TCF7L2;TGFA;TGFB1;TP53;TRAF2;TXNRD1;TXNRD2;TXNRD3;VEGFB;VEGFC;WNT16;WNT2B;WNT6;WNT7A
hsa04020	Calcium signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04020+107+113026+1131+116443+147+153+154+1910+1956+2065+2263+2264+2321+255231+2769+2774+2906+291+2915+3358+340156+3708+3709+4486+4638+4772+489+4923+5021+5159+5255+5330+5333+5532+5567+57192+5724+5733+5737+6263+6546+6786+7039+7134+7423+7424+773+775+776+7852+7942+80271+815+817+818+844+90550+9630	189	58	38.476908576814324	1.5073976092494612	4.255160568924e-4	0.0245380926141284	107;113026;1131;116443;147;153;154;1910;1956;2065;2263;2264;2321;255231;2769;2774;2906;291;2915;3358;340156;3708;3709;4486;4638;4772;489;4923;5021;5159;5255;5330;5333;5532;5567;57192;5724;5733;5737;6263;6546;6786;7039;7134;7423;7424;773;775;776;7852;7942;80271;815;817;818;844;90550;9630	ADCY1;ADRA1B;ADRB1;ADRB2;ATP2A3;CACNA1A;CACNA1C;CACNA1D;CAMK2A;CAMK2D;CAMK2G;CASQ1;CHRM3;CXCR4;EDNRB;EGFR;ERBB3;FGFR2;FGFR4;FLT1;GNA14;GNA15;GNAL;GRIN2D;GRIN3A;GRM5;HTR2C;ITPKC;ITPR1;ITPR2;MCOLN1;MCOLN2;MCU;MST1R;MYLK;MYLK4;NFATC1;NTSR1;OXTR;PDGFRB;PHKA1;PLCB2;PLCD1;PLCD3;PPP3CB;PRKACB;PTAFR;PTGER3;PTGFR;RYR3;SLC25A4;SLC8A1;STIM1;TFEB;TGFA;TNNC1;VEGFB;VEGFC
hsa05202	Transcriptional misregulation in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05202+1026+1050+1051+1649+1848+2115+2118+221037+2321+2530+329+3398+3480+3486+3569+3728+4211+4299+4318+4804+51384+51513+51804+5328+5371+55589+578+5966+598+604+6256+64332+64919+6692+7030+7157+7849+7850+8091+85414+860+861+8864+8938+894+929	145	46	29.519321394910463	1.558301404853129	7.436547506854428e-4	0.03675779196245189	1026;1050;1051;1649;1848;2115;2118;221037;2321;2530;329;3398;3480;3486;3569;3728;4211;4299;4318;4804;51384;51513;51804;5328;5371;55589;578;5966;598;604;6256;64332;64919;6692;7030;7157;7849;7850;8091;85414;860;861;8864;8938;894;929	AFF1;BAIAP3;BAK1;BCL11B;BCL2L1;BCL6;BIRC2;BMP2K;CCND2;CD14;CDKN1A;CEBPA;CEBPB;DDIT3;DUSP6;ETV1;ETV4;ETV7;FLT1;FUT8;HMGA2;ID2;IGF1R;IGFBP3;IL1R2;IL6;JMJD1C;JUP;MEIS1;MMP9;NFKBIZ;NGFR;PAX8;PER2;PLAU;PML;REL;RUNX1;RUNX2;RXRA;SIX4;SLC45A3;SPINT1;TFE3;TP53;WNT16
hsa04610	Complement and coagulation cascades	http://www.kegg.jp/kegg-bin/show_pathway?hsa04610+1604+1675+2157+2161+3689+5055+5265+5328+5329+5627+629+7056+715+716+717+721+725+727+7448+966	50	20	10.179076343072573	1.9648148148148148	0.0011230576269647913	0.04317532654775753	1604;1675;2157;2161;3689;5055;5265;5328;5329;5627;629;7056;715;716;717;721;725;727;7448;966	C1R;C1S;C2;C4B;C4BPB;C5;CD55;CD59;CFB;CFD;F12;F8;ITGB2;PLAU;PLAUR;PROS1;SERPINA1;SERPINB2;THBD;VTN
hsa04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04612+2923+3105+3106+3107+3112+3133+3134+3135+3304+3822+4800+4801+567+5720+5721+6890+6891+6892+811+972	50	20	10.179076343072573	1.9648148148148148	0.0011230576269647913	0.04317532654775753	2923;3105;3106;3107;3112;3133;3134;3135;3304;3822;4800;4801;567;5720;5721;6890;6891;6892;811;972	B2M;CALR;CD74;HLA-A;HLA-B;HLA-C;HLA-DOB;HLA-E;HLA-F;HLA-G;HSPA1B;KLRC2;NFYA;NFYB;PDIA3;PSME1;PSME2;TAP1;TAP2;TAPBP
