NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION	Details ...	166	-0.123842835	-1.8200138	0.018255578	0.07565673	0.68	4917	tags=37%, list=24%, signal=48%	
KEGG_PATHWAYS_IN_CANCER	KEGG_PATHWAYS_IN_CANCER	Details ...	272	-0.089061365	-1.6913778	0.027559055	0.13427909	0.883	3924	tags=28%, list=20%, signal=35%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	Details ...	168	-0.11363474	-1.6894386	0.024590164	0.12544106	0.888	5870	tags=40%, list=29%, signal=57%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	Details ...	57	-0.1914642	-1.6727461	0.026639344	0.12670073	0.914	7798	tags=58%, list=39%, signal=94%	
KEGG_HEMATOPOIETIC_CELL_LINEAGE	KEGG_HEMATOPOIETIC_CELL_LINEAGE	Details ...	31	-0.24372743	-1.6117343	0.04809619	0.16142702	0.967	4834	tags=48%, list=24%, signal=64%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	Details ...	84	-0.13874848	-1.5236486	0.060669456	0.2279537	0.996	6554	tags=46%, list=33%, signal=69%	
KEGG_ERBB_SIGNALING_PATHWAY	KEGG_ERBB_SIGNALING_PATHWAY	Details ...	80	-0.14019686	-1.4626974	0.08686869	0.27740115	1.0	14275	tags=85%, list=71%, signal=292%	
KEGG_WNT_SIGNALING_PATHWAY	KEGG_WNT_SIGNALING_PATHWAY	Details ...	126	-0.10380653	-1.3565184	0.1284585	0.41028723	1.0	2553	tags=23%, list=13%, signal=26%	
KEGG_OOCYTE_MEIOSIS	KEGG_OOCYTE_MEIOSIS	Details ...	94	-0.117821276	-1.349514	0.12765957	0.39899608	1.0	10043	tags=62%, list=50%, signal=123%	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	Details ...	113	-0.10675316	-1.3481596	0.1352459	0.38101763	1.0	5870	tags=40%, list=29%, signal=56%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		46	-0.16480663	-1.3441998	0.13409962	0.3694406	1.0	4123	tags=37%, list=21%, signal=46%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		80	-0.12493253	-1.338791	0.11740042	0.36012045	1.0	9557	tags=60%, list=48%, signal=114%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		40	-0.17550614	-1.3325022	0.13752456	0.3533782	1.0	4519	tags=40%, list=22%, signal=52%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		67	-0.13447593	-1.3062168	0.15758754	0.37540513	1.0	10204	tags=64%, list=51%, signal=130%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		44	-0.15690997	-1.2354436	0.20517929	0.46818107	1.0	8272	tags=57%, list=41%, signal=96%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE		19	-0.2334299	-1.2144651	0.22270742	0.48427805	1.0	10121	tags=74%, list=50%, signal=148%	
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY		91	-0.107937634	-1.2069268	0.2153558	0.48001346	1.0	2479	tags=23%, list=12%, signal=26%	
KEGG_CELL_ADHESION_MOLECULES_CAMS	KEGG_CELL_ADHESION_MOLECULES_CAMS		72	-0.11915644	-1.1967022	0.21572581	0.48037627	1.0	6825	tags=46%, list=34%, signal=69%	
KEGG_GLIOMA	KEGG_GLIOMA		55	-0.12724642	-1.1441727	0.25544554	0.5588609	1.0	14257	tags=84%, list=71%, signal=287%	
KEGG_ENDOMETRIAL_CANCER	KEGG_ENDOMETRIAL_CANCER		47	-0.1427783	-1.1396914	0.2862823	0.5496494	1.0	14240	tags=85%, list=71%, signal=291%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		25	-0.18995069	-1.128933	0.28515625	0.55073	1.0	5834	tags=48%, list=29%, signal=68%	
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION		69	-0.115622856	-1.1208118	0.30168778	0.548379	1.0	3510	tags=29%, list=17%, signal=35%	
KEGG_SPLICEOSOME	KEGG_SPLICEOSOME		125	-0.08448731	-1.0940845	0.36290324	0.58054507	1.0	8602	tags=51%, list=43%, signal=89%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		45	-0.1369877	-1.0701663	0.35339805	0.60876673	1.0	10204	tags=64%, list=51%, signal=131%	
KEGG_TASTE_TRANSDUCTION	KEGG_TASTE_TRANSDUCTION		27	-0.16829178	-1.0584224	0.37396693	0.61412305	1.0	13741	tags=85%, list=68%, signal=269%	
KEGG_HOMOLOGOUS_RECOMBINATION	KEGG_HOMOLOGOUS_RECOMBINATION		26	-0.1669094	-1.0309477	0.3736952	0.64816296	1.0	9017	tags=62%, list=45%, signal=111%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER		58	-0.10192517	-0.9419022	0.51717174	0.80903906	1.0	3502	tags=28%, list=17%, signal=33%	
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE		19	-0.18074849	-0.93919474	0.51209676	0.79286957	1.0	10121	tags=68%, list=50%, signal=138%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		80	-0.08703031	-0.9289819	0.5471311	0.7924976	1.0	8055	tags=49%, list=40%, signal=81%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		75	-0.09258204	-0.92388153	0.55684006	0.78269595	1.0	10204	tags=60%, list=51%, signal=121%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		108	-0.07568632	-0.92216766	0.53099173	0.7675914	1.0	721	tags=11%, list=4%, signal=11%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		58	-0.09991499	-0.8964532	0.563745	0.8005512	1.0	8739	tags=53%, list=43%, signal=94%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY		77	-0.085269086	-0.8678225	0.6041667	0.8353389	1.0	6123	tags=39%, list=30%, signal=56%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		20	-0.15962437	-0.8645694	0.62608695	0.8222046	1.0	5839	tags=45%, list=29%, signal=63%	
KEGG_MELANOMA	KEGG_MELANOMA		48	-0.105226725	-0.854446	0.6345733	0.8212217	1.0	14218	tags=81%, list=71%, signal=277%	
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY		78	-0.079590164	-0.8323917	0.67760617	0.84223807	1.0	9743	tags=56%, list=48%, signal=109%	
KEGG_RENAL_CELL_CARCINOMA	KEGG_RENAL_CELL_CARCINOMA		63	-0.089154616	-0.82835066	0.64270616	0.8308487	1.0	5870	tags=38%, list=29%, signal=54%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY		75	-0.08107495	-0.82066983	0.6752988	0.82742786	1.0	1593	tags=16%, list=8%, signal=17%	
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION		70	-0.07970719	-0.8171668	0.6993737	0.8164162	1.0	8739	tags=51%, list=43%, signal=91%	
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES		20	-0.15238118	-0.817043	0.6847599	0.80029845	1.0	14022	tags=85%, list=70%, signal=281%	
KEGG_CELL_CYCLE	KEGG_CELL_CYCLE		121	-0.06329374	-0.8087573	0.7313131	0.79826057	1.0	9199	tags=52%, list=46%, signal=95%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER		27	-0.12859143	-0.7908589	0.7177419	0.8107104	1.0	12305	tags=74%, list=61%, signal=191%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		50	-0.091091596	-0.7275112	0.81017613	0.88874555	1.0	15456	tags=86%, list=77%, signal=372%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		32	-0.10577522	-0.7124362	0.85227275	0.8922322	1.0	7298	tags=47%, list=36%, signal=73%	
KEGG_ETHER_LIPID_METABOLISM	KEGG_ETHER_LIPID_METABOLISM		21	-0.12893653	-0.7051969	0.8442623	0.88533914	1.0	9852	tags=62%, list=49%, signal=121%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		23	-0.11775587	-0.6643189	0.8900634	0.91631955	1.0	8995	tags=57%, list=45%, signal=102%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		117	-0.052330684	-0.6403338	0.8917836	0.9247556	1.0	14756	tags=79%, list=73%, signal=294%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		24	-0.0914424	-0.53858304	0.98189133	0.97737825	1.0	2352	tags=21%, list=12%, signal=24%	
