NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		52	0.11026215	0.96475667	0.47887325	0.5895479	1.0	4325	tags=29%, list=18%, signal=35%	
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM		29	0.14924634	0.957427	0.5019455	0.59497124	1.0	5581	tags=38%, list=23%, signal=49%	
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS		46	0.11755913	0.94998085	0.494	0.599819	1.0	5587	tags=35%, list=23%, signal=45%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		29	0.15077431	0.9486598	0.49136275	0.59482336	1.0	13068	tags=69%, list=54%, signal=149%	
KEGG_MISMATCH_REPAIR	KEGG_MISMATCH_REPAIR		23	0.1578239	0.93217546	0.53174603	0.61391056	1.0	16204	tags=83%, list=67%, signal=249%	
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM		25	0.15369916	0.9235831	0.554	0.6205009	1.0	14702	tags=76%, list=61%, signal=193%	
KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION		40	0.119418286	0.9032413	0.6015326	0.64520967	1.0	5594	tags=35%, list=23%, signal=45%	
KEGG_ALZHEIMERS_DISEASE	KEGG_ALZHEIMERS_DISEASE		142	0.0651176	0.89423716	0.58431375	0.6524993	1.0	10893	tags=51%, list=45%, signal=93%	
KEGG_SELENOAMINO_ACID_METABOLISM	KEGG_SELENOAMINO_ACID_METABOLISM		22	0.15267113	0.861636	0.63201666	0.6956238	1.0	8423	tags=50%, list=35%, signal=77%	
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS		17	0.1600839	0.8052713	0.69609857	0.7757688	1.0	399	tags=18%, list=2%, signal=18%	
KEGG_GALACTOSE_METABOLISM	KEGG_GALACTOSE_METABOLISM		20	0.14524439	0.7711537	0.7525773	0.8179749	1.0	4966	tags=35%, list=20%, signal=44%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		30	0.11118363	0.73396397	0.7881874	0.86340106	1.0	4580	tags=30%, list=19%, signal=37%	
KEGG_FATTY_ACID_METABOLISM	KEGG_FATTY_ACID_METABOLISM		35	0.10029921	0.7134338	0.8168724	0.881708	1.0	14888	tags=71%, list=61%, signal=185%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		54	0.08284568	0.7130528	0.8113208	0.87277323	1.0	9668	tags=48%, list=40%, signal=80%	
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS		32	0.10761709	0.7110059	0.8214286	0.8660336	1.0	4212	tags=28%, list=17%, signal=34%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		51	0.08149417	0.682796	0.85996056	0.89134425	1.0	5158	tags=29%, list=21%, signal=37%	
KEGG_HISTIDINE_METABOLISM	KEGG_HISTIDINE_METABOLISM		23	0.11564885	0.6823347	0.87649405	0.8827569	1.0	10901	tags=57%, list=45%, signal=103%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		18	0.12681049	0.64704496	0.8967742	0.91151184	1.0	19824	tags=94%, list=82%, signal=518%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION		58	0.061027043	0.5378668	0.9611452	0.9766242	1.0	6465	tags=33%, list=27%, signal=45%	
